[_InitAsync async 3] _UpdateSceneView(),4,00:00:00'859
[InitializeContents] 初期化処理,4,00:00:00'053
[TitleInspectorElement] コンストラクター,4,00:00:00'093
[_UpdateSceneView 3] _sceneView.Render(),4,00:00:00'854
[_UpdateSceneView 1] if (_isInit) return,20,00:00:00'000
[_InitAsync async 1] 500ミリ秒待つ,4,00:02:00'923
[_UpdateSceneView 2] databaseManagementService.SaveTitle(_runtimeTitleDataModel),4,00:00:00'001
[_InitAsync async 2] _isInit = false,4,00:00:00'000
[RefreshContents] コンテンツのリフレッシュ？,4,00:00:00'087

